info	GenerationTime	ExecutionTime	PlanTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_9_beta_0.75	0.0800000000745	14.28	0	13	7	65	29	11	11	26	12	17	0.506329113924	0.757326007326	True
exc_10_beta_0.75	0.0800000000745	14.25	0	13	7	65	30	11	11	26	15	15	0.5	0.740659340659	True
exc_11_beta_0.75	0.089999999851	14.25	0	13	7	65	28	11	11	26	14	14	0.512658227848	0.7413003663	True
exc_0_beta_0.7	0.059999999823	14.2799999998	0	13	7	65	30	11	11	26	11	19	0.5	0.82673992674	True
exc_1_beta_0.7	0.089999999851	14.22	0	13	8	65	30	11	11	26	14	16	0.405063291139	0.800080128205	True
exc_2_beta_0.7	0.0900000000838	14.3	0	13	8	65	34	11	11	26	17	17	0.379746835443	0.857772435897	True
exc_3_beta_0.7	0.089999999851	15.1699999999	0	13	7	65	28	11	11	26	16	12	0.512658227848	0.692765567766	True
exc_4_beta_0.7	0.0999999998603	14.7100000002	0	13	7	65	30	11	11	26	15	15	0.5	0.792124542125	True
exc_5_beta_0.7	0.0700000000652	14.78	0	13	7	65	30	11	11	26	14	16	0.5	0.799450549451	True
exc_6_beta_0.7	0.0800000000745	14.6000000001	0	13	7	65	30	11	11	26	15	15	0.5	0.765842490842	True
exc_7_beta_0.7	0.0900000000838	14.2299999997	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
exc_8_beta_0.7	0.0799999998417	14.1399999999	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.747710622711	True
exc_9_beta_0.7	0.0800000000745	14.1600000001	0	13	7	65	29	11	11	26	12	17	0.506329113924	0.757326007326	True
exc_10_beta_0.7	0.0500000000466	14.1400000001	0	13	7	65	30	11	11	26	15	15	0.5	0.740659340659	True
exc_11_beta_0.7	0.0600000000559	15.7099999997	0	13	7	65	28	11	11	26	14	14	0.512658227848	0.7413003663	True
exc_0_beta_0.65	0.0700000000652	15.4100000001	0	13	7	65	30	11	11	26	11	19	0.5	0.82673992674	True
exc_1_beta_0.65	0.130000000121	14.2400000002	0	13	8	65	33	11	11	26	19	14	0.386075949367	0.779017857143	True
exc_2_beta_0.65	0.0800000000745	14.1599999999	0	13	8	65	34	11	11	26	17	17	0.379746835443	0.857772435897	True
exc_3_beta_0.65	0.0500000000466	14.1499999999	0	13	7	65	28	11	11	26	16	12	0.512658227848	0.692765567766	True
exc_4_beta_0.65	0.0800000000745	14.1300000001	0	13	7	65	30	11	11	26	15	15	0.5	0.792124542125	True
exc_5_beta_0.65	0.0799999998417	14.1799999999	0	13	7	65	30	11	11	26	14	16	0.5	0.799450549451	True
exc_6_beta_0.65	0.0400000000373	15.1900000002	0	13	7	65	30	11	11	26	15	15	0.5	0.765842490842	True
exc_7_beta_0.65	0.0600000000559	14.6900000002	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
exc_8_beta_0.65	0.0799999998417	14.6499999997	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.747710622711	True
exc_9_beta_0.65	0.0900000000838	14.6500000001	0	13	7	65	30	11	11	26	14	16	0.5	0.768315018315	True
exc_10_beta_0.65	0.0799999998417	14.1399999999	0	13	7	65	30	11	11	26	15	15	0.5	0.740659340659	True
exc_11_beta_0.65	0.0800000000745	14.24	0	13	7	65	28	11	11	26	14	14	0.512658227848	0.7413003663	True
exc_0_beta_0.6	0.919999999925	15.0999999999	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_1_beta_0.6	0.089999999851	14.55	0	13	8	65	30	11	11	26	14	16	0.405063291139	0.795512820513	True
exc_2_beta_0.6	0.0600000000559	14.1300000001	0	13	8	65	34	11	11	26	17	17	0.379746835443	0.857772435897	True
exc_3_beta_0.6	0.0799999998417	14.1599999999	0	13	7	65	29	11	11	26	16	13	0.506329113924	0.74358974359	True
exc_4_beta_0.6	0.0600000000559	14.1399999997	0	13	7	65	30	11	11	26	15	15	0.5	0.792124542125	True
exc_5_beta_0.6	0.0900000000838	14.1600000001	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.7836996337	True
exc_6_beta_0.6	0.0800000000745	14.1500000001	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_7_beta_0.6	0.089999999851	14.1599999999	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.728754578755	True
exc_8_beta_0.6	0.0800000000745	14.3699999999	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.747710622711	True
exc_9_beta_0.6	0.0999999998603	14.96	0	13	7	65	30	11	11	26	14	16	0.5	0.768315018315	True
exc_10_beta_0.6	0.0600000000559	14.8199999998	0	13	7	65	30	11	11	26	15	15	0.5	0.740659340659	True
exc_11_beta_0.6	0.0999999998603	14.76	0	13	7	65	28	11	11	26	14	14	0.512658227848	0.737179487179	True
exc_0_beta_0.55	0.0900000000838	14.5599999998	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_1_beta_0.55	0.0500000000466	14.1000000001	0	13	8	65	31	11	11	26	14	17	0.398734177215	0.850560897436	True
exc_2_beta_0.55	0.0600000000559	14.1200000001	0	13	8	65	32	11	11	26	15	17	0.392405063291	0.815705128205	True
exc_3_beta_0.55	0.0600000000559	14.3099999998	0	13	7	65	28	11	11	26	15	13	0.512658227848	0.776556776557	True
exc_4_beta_0.55	0.089999999851	14.51	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_5_beta_0.55	0.0799999998417	14.23	0	13	7	65	30	11	11	26	14	16	0.5	0.7836996337	True
exc_6_beta_0.55	0.0799999998417	14.1899999999	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_7_beta_0.55	0.0800000000745	14.2099999997	0	13	7	65	30	11	11	26	15	15	0.5	0.759157509158	True
exc_8_beta_0.55	0.0800000000745	14.24	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.7836996337	True
exc_9_beta_0.55	0.0900000000838	14.2100000002	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.739468864469	True
exc_10_beta_0.55	0.0500000000466	14.2200000002	0	13	7	65	30	11	11	26	14	16	0.5	0.79304029304	True
exc_11_beta_0.55	0.0500000000466	14.9099999999	0	13	7	65	29	11	11	26	12	17	0.506329113924	0.814102564103	True
exc_0_beta_0.5	0.0999999998603	14.8999999999	0	13	7	65	30	11	11	26	15	15	0.5	0.765842490842	True
exc_1_beta_0.5	0.100000000093	14.8699999999	0	13	8	65	34	11	11	26	18	16	0.379746835443	0.845993589744	True
exc_2_beta_0.5	0.0900000000838	14.6700000002	0	13	8	65	33	11	11	26	18	15	0.386075949367	0.857451923077	True
exc_3_beta_0.5	0.0800000000745	14.1800000002	0	13	7	65	28	11	11	26	15	13	0.512658227848	0.714743589744	True
exc_4_beta_0.5	0.0499999998137	14.1899999999	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_5_beta_0.5	0.0799999998417	14.2199999997	0	13	7	65	30	11	11	26	14	16	0.5	0.820787545788	True
exc_6_beta_0.5	0.0800000000745	14.1600000001	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_7_beta_0.5	0.089999999851	14.73	0	13	7	65	30	11	11	26	14	16	0.5	0.736813186813	True
exc_8_beta_0.5	0.0799999998417	14.2299999997	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_9_beta_0.5	0.0500000000466	14.4299999999	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.739468864469	True
exc_10_beta_0.5	0.0800000000745	14.2	0	13	7	65	31	11	11	26	16	15	0.493670886076	0.777472527473	True
exc_11_beta_0.5	0.0600000000559	14.3500000001	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.799450549451	True
exc_0_beta_0.45	0.0900000000838	14.1899999999	0	13	7	65	30	11	11	26	15	15	0.5	0.765842490842	True
exc_1_beta_0.45	0.0600000000559	14.1499999999	0	13	8	65	34	11	11	26	18	16	0.379746835443	0.845993589744	True
exc_2_beta_0.45	0.0600000000559	15.2100000002	0	13	8	65	31	11	11	26	14	17	0.398734177215	0.851041666667	True
exc_3_beta_0.45	0.0800000000745	14.95	0	13	7	65	30	11	11	26	14	16	0.5	0.773901098901	True
exc_4_beta_0.45	0.0800000000745	14.6700000002	0	13	7	65	29	11	11	26	15	14	0.506329113924	0.774267399267	True
exc_5_beta_0.45	0.0900000000838	14.79	0	13	7	65	30	11	11	26	14	16	0.5	0.820787545788	True
exc_6_beta_0.45	0.0800000000745	14.1900000002	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_7_beta_0.45	0.0600000000559	14.2400000002	0	13	7	65	30	11	11	26	14	16	0.5	0.736813186813	True
exc_8_beta_0.45	0.0799999998417	14.3400000001	0	13	7	65	29	11	11	26	14	15	0.506329113924	0.765842490842	True
exc_9_beta_0.45	0.0600000000559	14.4799999997	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.739468864469	True
exc_10_beta_0.45	0.0700000000652	14.73	0	13	7	65	31	11	11	26	16	15	0.493670886076	0.777472527473	True
exc_11_beta_0.45	0.0800000000745	14.1699999999	0	13	7	65	29	11	11	26	13	16	0.506329113924	0.799450549451	True
exc_0_beta_0.4	0.0799999998417	14.1699999999	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.897836538462	True
exc_1_beta_0.4	0.0500000000466	14.29	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_2_beta_0.4	0.0799999998417	14.21	0	13	8	65	41	11	11	26	24	17	0.335443037975	0.855929487179	True
exc_3_beta_0.4	0.0799999998417	14.1299999999	0	13	7	65	31	11	11	26	13	18	0.493670886076	0.838644688645	True
exc_4_beta_0.4	0.0900000000838	14.46	0	13	7	65	31	11	11	26	15	16	0.493670886076	0.814102564103	True
exc_5_beta_0.4	0.0900000000838	15.0900000003	0	13	7	65	31	11	11	26	14	17	0.493670886076	0.85347985348	True
exc_6_beta_0.4	0.0600000000559	14.95	0	13	8	65	42	11	11	26	23	19	0.329113924051	0.916666666667	True
exc_7_beta_0.4	0.059999999823	14.73	0	13	7	65	31	11	11	26	15	16	0.493670886076	0.820787545788	True
exc_8_beta_0.4	0.0900000000838	14.5099999998	0	13	7	65	32	11	11	26	14	18	0.487341772152	0.842490842491	True
exc_9_beta_0.4	0.0900000000838	14.1000000001	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.916666666667	True
exc_10_beta_0.4	0.110000000102	14.2100000002	0	13	7	65	31	11	11	26	16	15	0.493670886076	0.740659340659	True
exc_11_beta_0.4	0.059999999823	14.1499999997	0	13	7	65	33	11	11	26	15	18	0.481012658228	0.829487179487	True
exc_0_beta_0.35	0.0800000000745	14.6500000001	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.897836538462	True
exc_1_beta_0.35	0.0800000000745	14.1500000001	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_2_beta_0.35	0.0800000000745	14.2199999997	0	13	8	65	41	11	11	26	24	17	0.335443037975	0.855929487179	True
exc_3_beta_0.35	0.0600000000559	14.1000000001	0	13	7	65	31	11	11	26	13	18	0.493670886076	0.838644688645	True
exc_4_beta_0.35	0.0900000000838	14.1300000001	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_5_beta_0.35	0.0500000000466	14.1799999999	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.86233974359	True
exc_6_beta_0.35	0.0500000000466	14.1099999999	0	13	8	65	42	11	11	26	23	19	0.329113924051	0.916666666667	True
exc_7_beta_0.35	0.059999999823	14.9099999999	0	13	7	65	31	11	11	26	15	16	0.493670886076	0.820787545788	True
exc_8_beta_0.35	0.0900000000838	14.7	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_9_beta_0.35	0.0700000000652	14.9900000002	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.916666666667	True
exc_10_beta_0.35	0.089999999851	14.7099999997	0	13	7	65	31	11	11	26	16	15	0.493670886076	0.740659340659	True
exc_11_beta_0.35	0.0900000000838	14.1500000001	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.896474358974	True
exc_0_beta_0.3	0.0799999998417	14.1699999999	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.897836538462	True
exc_1_beta_0.3	0.0600000000559	14.1599999999	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_2_beta_0.3	0.0800000000745	14.0700000001	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.86233974359	True
exc_3_beta_0.3	0.0800000000745	14.5299999998	0	13	9	65	48	11	11	26	28	20	0.183544303797	0.935897435897	True
exc_4_beta_0.3	0.0800000000745	14.1700000002	0	13	8	65	43	11	11	26	25	18	0.322784810127	0.916666666667	True
exc_5_beta_0.3	0.0800000000745	14.1600000001	0	13	9	65	49	11	11	26	29	20	0.177215189873	0.935897435897	True
exc_6_beta_0.3	0.0900000000838	14.1400000001	0	13	8	65	42	11	11	26	23	19	0.329113924051	0.916666666667	True
exc_7_beta_0.3	0.0900000000838	14.1799999999	0	13	8	65	40	11	11	26	24	16	0.341772151899	0.815705128205	True
exc_8_beta_0.3	0.059999999823	14.2	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_9_beta_0.3	0.089999999851	14.1899999999	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.916666666667	True
exc_10_beta_0.3	0.0900000000838	15.1799999999	0	13	8	65	42	11	11	26	25	17	0.329113924051	0.855929487179	True
exc_11_beta_0.3	0.0799999998417	14.6499999999	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.896474358974	True
exc_0_beta_0.25	0.0900000000838	14.72	0	13	8	65	42	11	11	26	24	18	0.329113924051	0.897836538462	True
exc_1_beta_0.25	0.0900000000838	14.6499999999	0	13	9	65	48	11	11	26	29	19	0.183544303797	0.888888888889	True
exc_2_beta_0.25	0.059999999823	14.1099999999	0	13	9	65	48	11	11	26	27	21	0.183544303797	0.935897435897	True
exc_3_beta_0.25	0.0900000000838	14.1500000001	0	13	9	65	48	11	11	26	28	20	0.183544303797	0.935897435897	True
exc_4_beta_0.25	0.0800000000745	14.1299999999	0	13	10	65	53	11	11	26	31	22	0.0316455696203	0.955128205128	True
exc_5_beta_0.25	0.0900000000838	14.1200000001	0	13	9	65	49	11	11	26	29	20	0.177215189873	0.935897435897	True
exc_6_beta_0.25	0.100000000093	14.6200000001	0	13	9	65	49	11	11	26	28	21	0.177215189873	0.935897435897	True
exc_7_beta_0.25	0.059999999823	14.1499999999	0	13	10	65	52	11	11	26	32	20	0.0379746835443	0.910897435897	True
exc_8_beta_0.25	0.0800000000745	14.1399999999	0	13	8	65	43	11	11	26	24	19	0.322784810127	0.923076923077	True
exc_9_beta_0.25	0.0900000000838	14.2100000002	0	13	9	65	48	11	11	26	28	20	0.183544303797	0.891737891738	True
exc_10_beta_0.25	0.0800000000745	14.29	0	13	8	65	42	11	11	26	25	17	0.329113924051	0.855929487179	True
exc_11_beta_0.25	0.0500000000466	14.1900000002	0	13	9	65	49	11	11	26	29	20	0.177215189873	0.935897435897	True
exc_0_beta_0.2	0.0800000000745	14.1499999999	0	13	11	65	57	11	11	26	32	25	-0.126582278481	0.946386946387	True
exc_1_beta_0.2	0.089999999851	15.46	0	13	10	65	52	11	11	26	32	20	0.0379746835443	0.916666666667	True
exc_2_beta_0.2	0.0800000000745	14.6900000002	0	13	10	65	53	11	11	26	32	21	0.0316455696203	0.935897435897	True
exc_3_beta_0.2	0.0800000000745	14.7	0	13	10	65	53	11	11	26	31	22	0.0316455696203	0.955128205128	True
exc_4_beta_0.2	0.0600000000559	14.7	0	13	10	65	53	11	11	26	31	22	0.0316455696203	0.955128205128	True
exc_5_beta_0.2	0.0800000000745	14.1799999997	0	13	10	65	54	11	11	26	32	22	0.0253164556962	0.955128205128	True
exc_6_beta_0.2	0.0600000000559	14.1600000001	0	13	11	65	57	11	11	26	32	25	-0.126582278481	0.950174825175	True
exc_7_beta_0.2	0.0800000000745	14.1500000001	0	13	10	65	52	11	11	26	32	20	0.0379746835443	0.910897435897	True
exc_8_beta_0.2	0.0800000000745	14.3699999999	0	13	10	65	53	11	11	26	32	21	0.0316455696203	0.935897435897	True
exc_9_beta_0.2	0.0999999998603	14.1799999999	0	13	10	65	53	11	11	26	32	21	0.0316455696203	0.935897435897	True
exc_10_beta_0.2	0.089999999851	14.1599999999	0	13	11	65	57	11	11	26	33	24	-0.126582278481	0.939976689977	True
exc_11_beta_0.2	0.0600000000559	14.1899999999	0	13	10	65	54	11	11	26	31	23	0.0253164556962	0.955128205128	True
exc_0_beta_0.15	0.0500000000466	14.1800000002	0	13	12	65	62	11	11	26	34	28	-0.303797468354	0.967147435897	True
exc_1_beta_0.15	0.0799999998417	14.1599999999	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_2_beta_0.15	0.0800000000745	14.23	0	13	11	65	58	11	11	26	34	24	-0.132911392405	0.974358974359	True
exc_3_beta_0.15	0.0600000000559	14.4599999997	0	13	11	65	58	11	11	26	33	25	-0.132911392405	0.967948717949	True
exc_4_beta_0.15	0.0600000000559	14.8	0	13	11	65	57	11	11	26	34	23	-0.126582278481	0.955128205128	True
exc_5_beta_0.15	0.0600000000559	14.77	0	13	12	65	62	11	11	26	35	27	-0.303797468354	0.987179487179	True
exc_6_beta_0.15	0.0700000000652	14.71	0	13	12	65	62	11	11	26	35	27	-0.303797468354	0.987179487179	True
exc_7_beta_0.15	0.0900000000838	14.3399999999	0	13	10	65	52	11	11	26	32	20	0.0379746835443	0.910897435897	True
exc_8_beta_0.15	0.0900000000838	14.1400000001	0	13	11	65	57	11	11	26	34	23	-0.126582278481	0.955128205128	True
exc_9_beta_0.15	0.0500000000466	14.1700000002	0	13	12	65	61	11	11	26	33	28	-0.29746835443	0.96047008547	True
exc_10_beta_0.15	0.0500000000466	14.1199999999	0	13	12	65	61	11	11	26	35	26	-0.29746835443	0.953525641026	True
exc_11_beta_0.15	0.0600000000559	14.6500000001	0	13	11	65	58	11	11	26	33	25	-0.132911392405	0.950174825175	True
exc_0_beta_0.1	0.0800000000745	14.2000000002	0	13	13	65	66	11	11	26	35	31	-0.487341772152	0.980769230769	True
exc_1_beta_0.1	0.089999999851	14.1599999997	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_2_beta_0.1	0.0800000000745	14.26	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_3_beta_0.1	0.0500000000466	14.0699999998	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_4_beta_0.1	0.0800000000745	14.28	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_5_beta_0.1	0.0800000000745	14.2699999998	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_6_beta_0.1	0.0800000000745	15.0000000002	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
