info	GenerationTime	ExecutionTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_path_328_exc_5_timeOut_10_w_0.1	37.1699999999	171.680000001	35	35	707	696	79	231	730	143	553	0.727517730496	0.972514975936	True
exc_path_329_exc_0_timeOut_10_w_0.1	77.3600000003	213.399999999	73	64	1848	1370	79	231	725	205	1165	0.22413058907	0.665772754231	True
exc_path_329_exc_1_timeOut_10_w_0.1	67.8700000001	202.98	64	50	1370	907	79	231	726	163	744	0.516463241555	0.677963531067	True
exc_path_329_exc_2_timeOut_10_w_0.1	52.79	187.78	50	39	907	728	79	231	727	146	582	0.680857102313	0.71063013892	True
exc_path_329_exc_3_timeOut_10_w_0.1	41.0600000005	172.44	39	39	728	756	79	231	728	151	605	0.676929625426	0.95100942692	True
exc_path_329_exc_4_timeOut_10_w_0.1	40.419999999	172.3	39	37	756	760	79	231	729	146	614	0.697971343453	0.928389724156	True
exc_path_329_exc_5_timeOut_10_w_0.1	36.9399999995	157.97	37	36	760	754	79	231	730	148	606	0.709219858156	0.93419743756	True
exc_path_330_exc_0_timeOut_10_w_0.1	68.7300000004	190.78	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_330_exc_1_timeOut_10_w_0.1	62.0299999993	184.46	66	48	1090	848	79	231	726	167	681	0.552653988078	0.680288463108	True
exc_path_330_exc_2_timeOut_10_w_0.1	45.4800000004	167.26	48	44	848	839	79	231	727	166	673	0.606215410813	0.914919166572	True
exc_path_330_exc_3_timeOut_10_w_0.1	41.7199999997	163.380000001	44	40	839	835	79	231	728	155	680	0.654511918275	0.815218479902	True
exc_path_330_exc_4_timeOut_10_w_0.1	39.1399999987	160.45	40	37	835	836	79	231	729	147	689	0.687189672294	0.886843918159	True
exc_path_330_exc_5_timeOut_10_w_0.1	36.1899999995	157.149999999	37	38	836	866	79	231	730	151	715	0.672340425532	0.955843348306	True
exc_path_331_exc_0_timeOut_10_w_0.1	71.8899999987	208.829999999	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_331_exc_1_timeOut_10_w_0.1	62.7199999997	185.039999999	66	48	1090	848	79	231	726	167	681	0.552653988078	0.680288463108	True
exc_path_331_exc_2_timeOut_10_w_0.1	45.7999999998	168.02	48	44	848	839	79	231	727	166	673	0.606215410813	0.914919166572	True
exc_path_331_exc_3_timeOut_10_w_0.1	42.3599999994	164.97	44	40	839	835	79	231	728	155	680	0.654511918275	0.815218479902	True
exc_path_331_exc_4_timeOut_10_w_0.1	38.0999999996	159.5	40	40	835	862	79	231	729	157	705	0.650730600085	0.964825412498	True
exc_path_331_exc_5_timeOut_10_w_0.1	38.0500000007	160.65	40	39	862	870	79	231	730	154	716	0.66085106383	0.946070257935	True
exc_path_332_exc_0_timeOut_10_w_0.1	69.7599999998	192.0	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_332_exc_1_timeOut_10_w_0.1	62.3399999999	184.82	66	48	1090	848	79	231	726	167	681	0.552653988078	0.680288463108	True
exc_path_332_exc_2_timeOut_10_w_0.1	45.4200000009	167.2	48	44	848	839	79	231	727	166	673	0.606215410813	0.914919166572	True
exc_path_332_exc_3_timeOut_10_w_0.1	42.1500000004	164.040000001	44	41	839	818	79	231	728	168	650	0.645431328036	0.905114488186	True
exc_path_332_exc_4_timeOut_10_w_0.1	39.0299999993	161.039999999	41	39	818	835	79	231	729	170	665	0.66576819407	0.910335742622	True
exc_path_332_exc_5_timeOut_10_w_0.1	36.6700000009	158.250000001	39	38	835	845	79	231	730	168	677	0.675319148936	0.943934542096	True
exc_path_333_exc_0_timeOut_10_w_0.1	69.8800000008	193.76	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_333_exc_1_timeOut_10_w_0.1	63.0199999996	187.040000001	66	49	1149	836	79	231	726	154	682	0.540590405904	0.659477118659	True
exc_path_333_exc_2_timeOut_10_w_0.1	47.2599999998	170.58	49	40	836	725	79	231	727	149	576	0.670072371222	0.729781856417	True
exc_path_333_exc_3_timeOut_10_w_0.1	38.5599999996	161.89	40	38	725	760	79	231	728	146	614	0.687287173666	0.904294810837	True
exc_path_333_exc_4_timeOut_10_w_0.1	37.1899999995	160.13	38	36	760	748	79	231	729	147	601	0.71002979146	0.935856850964	True
exc_path_333_exc_5_timeOut_10_w_0.1	35.4699999988	158.029999999	36	35	748	772	79	231	730	147	625	0.716737588652	0.939516977281	True
exc_path_334_exc_0_timeOut_10_w_0.1	70.3300000001	194.220000001	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_334_exc_1_timeOut_10_w_0.1	63.5100000007	187.830000001	66	48	1090	848	79	231	726	167	681	0.552653988078	0.680288463108	True
exc_path_334_exc_2_timeOut_10_w_0.1	45.0599999996	168.27	48	41	848	853	79	231	727	153	700	0.640414360721	0.794614278952	True
exc_path_334_exc_3_timeOut_10_w_0.1	38.9500000002	162.370000001	41	39	853	827	79	231	728	157	670	0.66685584563	0.905344373571	True
exc_path_334_exc_4_timeOut_10_w_0.1	38.3600000003	161.930000001	39	36	827	872	79	231	729	158	714	0.692438643779	0.906009018741	True
exc_path_334_exc_5_timeOut_10_w_0.1	35.1799999997	158.37	36	36	872	874	79	231	730	160	714	0.69219858156	0.975268893873	True
exc_path_335_exc_0_timeOut_10_w_0.1	69.6600000001	193.25	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_335_exc_1_timeOut_10_w_0.1	64.3199999994	188.41	66	48	1090	848	79	231	726	167	681	0.552653988078	0.680288463108	True
exc_path_335_exc_2_timeOut_10_w_0.1	45.9500000002	169.800000001	48	44	848	839	79	231	727	166	673	0.606215410813	0.914919166572	True
exc_path_335_exc_3_timeOut_10_w_0.1	42.7299999995	165.959999999	44	42	839	837	79	231	728	164	673	0.630959137344	0.930660274204	True
exc_path_335_exc_4_timeOut_10_w_0.1	40.2999999998	163.459999999	42	36	837	778	79	231	729	141	637	0.705773868634	0.853461601369	True
exc_path_335_exc_5_timeOut_10_w_0.1	34.9400000004	158.270000001	36	36	778	760	79	231	730	140	620	0.708368794326	0.957997307544	True
exc_path_336_exc_0_timeOut_10_w_0.1	69.9199999999	194.04	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_336_exc_1_timeOut_10_w_0.1	63.419999999	188.07	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_336_exc_2_timeOut_10_w_0.1	44.8500000006	168.92	47	38	770	644	79	231	727	152	492	0.703703703704	0.779033835635	True
exc_path_336_exc_3_timeOut_10_w_0.1	36.6199999992	160.6	38	37	644	715	79	231	728	150	565	0.704313280363	0.939929311918	True
exc_path_336_exc_4_timeOut_10_w_0.1	36.7199999997	159.960000001	37	36	715	728	79	231	729	149	579	0.712867073344	0.952979025944	True
exc_path_336_exc_5_timeOut_10_w_0.1	35.3399999999	158.39	36	35	728	757	79	231	730	150	607	0.718865248227	0.920143704989	True
exc_path_337_exc_0_timeOut_10_w_0.1	71.1100000003	194.67	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_337_exc_1_timeOut_10_w_0.1	64.1699999999	189.59	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_337_exc_2_timeOut_10_w_0.1	51.9900000002	176.33	54	45	872	710	79	231	727	164	546	0.611891585072	0.740677571784	True
exc_path_337_exc_3_timeOut_10_w_0.1	43.8499999996	167.41	45	46	710	748	79	231	728	166	582	0.593643586833	0.935356427412	True
exc_path_337_exc_4_timeOut_10_w_0.1	44.9199999999	168.630000001	46	39	748	651	79	231	729	144	507	0.691871187402	0.754286827971	True
exc_path_337_exc_5_timeOut_10_w_0.1	38.5	162.06	39	37	651	662	79	231	730	143	519	0.711914893617	0.956313925246	True
exc_path_338_exc_0_timeOut_10_w_0.1	69.9699999997	194.23	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_338_exc_1_timeOut_10_w_0.1	64.4400000004	188.74	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_338_exc_2_timeOut_10_w_0.1	44.9600000009	167.57	47	37	770	680	79	231	727	157	523	0.709237973606	0.759076969936	True
exc_path_338_exc_3_timeOut_10_w_0.1	35.6900000004	159.109999999	37	36	680	763	79	231	728	158	605	0.707860385925	0.885091414529	True
exc_path_338_exc_4_timeOut_10_w_0.1	34.8600000003	157.82	36	36	763	779	79	231	729	158	621	0.70563200454	0.980807668872	True
exc_path_338_exc_5_timeOut_10_w_0.1	35.2999999998	158.929999999	36	36	779	787	79	231	730	160	627	0.704539007092	0.968142738759	True
exc_path_339_exc_0_timeOut_10_w_0.1	70.71	194.740000001	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_339_exc_1_timeOut_10_w_0.1	63.9399999995	188.050000001	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_339_exc_2_timeOut_10_w_0.1	46.1600000001	169.890000001	47	37	770	680	79	231	727	157	523	0.709237973606	0.759076969936	True
exc_path_339_exc_3_timeOut_10_w_0.1	36.3300000001	158.049999999	37	36	680	747	79	231	728	155	592	0.710130533485	0.890103317764	True
exc_path_339_exc_4_timeOut_10_w_0.1	34.71	156.18	36	36	747	806	79	231	729	155	651	0.701801673996	0.919757930173	True
exc_path_339_exc_5_timeOut_10_w_0.1	34.5599999996	156.350000001	36	35	806	884	79	231	730	152	732	0.70085106383	0.931252283776	True
exc_path_340_exc_0_timeOut_10_w_0.1	70.1100000003	192.790000001	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_340_exc_1_timeOut_10_w_0.1	62.1399999997	184.469999999	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_340_exc_2_timeOut_10_w_0.1	44.4100000001	165.840000001	47	38	770	644	79	231	727	152	492	0.703703703704	0.779033835635	True
exc_path_340_exc_3_timeOut_10_w_0.1	36.1200000001	157.68	38	37	644	690	79	231	728	140	550	0.707860385925	0.916812699448	True
exc_path_340_exc_4_timeOut_10_w_0.1	35.96	157.7	37	35	690	645	79	231	729	137	508	0.73471414385	0.918202875247	True
exc_path_340_exc_5_timeOut_10_w_0.1	33.6500000004	154.850000001	35	34	645	628	79	231	730	129	499	0.74695035461	0.930752961212	True
exc_path_341_exc_0_timeOut_10_w_0.1	69.1300000008	191.700000001	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_341_exc_1_timeOut_10_w_0.1	63.3899999997	185.8	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_341_exc_2_timeOut_10_w_0.1	44.6999999993	166.48	47	37	770	680	79	231	727	157	523	0.709237973606	0.759076969936	True
exc_path_341_exc_3_timeOut_10_w_0.1	35.4800000004	157.06	37	37	680	712	79	231	728	156	556	0.704738933031	0.937065823276	True
exc_path_341_exc_4_timeOut_10_w_0.1	35.7199999997	157.33	37	35	712	717	79	231	729	152	565	0.724499929068	0.938863390287	True
exc_path_341_exc_5_timeOut_10_w_0.1	32.7600000007	154.680000001	35	35	717	743	79	231	730	141	602	0.72085106383	0.923238359478	True
exc_path_342_exc_0_timeOut_10_w_0.1	69.5599999996	192.26	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_342_exc_1_timeOut_10_w_0.1	62.2599999998	184.909999999	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_342_exc_2_timeOut_10_w_0.1	45.1199999992	167.18	47	42	770	691	79	231	727	150	541	0.651624804882	0.826990516355	True
exc_path_342_exc_3_timeOut_10_w_0.1	40.2400000002	161.66	42	38	691	756	79	231	728	149	607	0.687854710556	0.878605903587	True
exc_path_342_exc_4_timeOut_10_w_0.1	36.1699999999	157.859999999	38	36	756	764	79	231	729	144	620	0.707759965953	0.908948756777	True
exc_path_342_exc_5_timeOut_10_w_0.1	34.540000001	156.02	36	36	764	795	79	231	730	143	652	0.703404255319	0.908729618821	True
exc_path_343_exc_0_timeOut_10_w_0.1	69.6699999999	192.39	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_343_exc_1_timeOut_10_w_0.1	64.1500000004	185.72	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_343_exc_2_timeOut_10_w_0.1	45.3500000006	167.24	47	42	770	691	79	231	727	150	541	0.651624804882	0.826990516355	True
exc_path_343_exc_3_timeOut_10_w_0.1	39.8799999999	161.41	42	39	691	729	79	231	728	146	583	0.680760499432	0.886774441267	True
exc_path_343_exc_4_timeOut_10_w_0.1	36.8099999996	159.4	39	37	729	749	79	231	729	148	601	0.699531848489	0.936522231656	True
exc_path_343_exc_5_timeOut_10_w_0.1	34.8499999996	156.959999999	37	36	749	753	79	231	730	148	605	0.709361702128	0.949749760083	True
exc_path_344_exc_0_timeOut_10_w_0.1	69.5	193.6	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_344_exc_1_timeOut_10_w_0.1	64.0900000008	186.48	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_344_exc_2_timeOut_10_w_0.1	51.7400000002	175.02	54	44	872	706	79	231	727	153	553	0.625088690223	0.74886546506	True
exc_path_344_exc_3_timeOut_10_w_0.1	42.4399999995	164.66	44	38	706	644	79	231	728	154	490	0.703745743473	0.78596510716	True
exc_path_344_exc_4_timeOut_10_w_0.1	37.0700000003	159.27	38	36	644	669	79	231	729	148	521	0.721237054901	0.909216883343	True
exc_path_344_exc_5_timeOut_10_w_0.1	34.7999999998	157.19	36	36	669	673	79	231	730	151	522	0.720709219858	0.959545348132	True
exc_path_345_exc_0_timeOut_10_w_0.1	69.2799999993	192.8	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_345_exc_1_timeOut_10_w_0.1	64.7299999995	191.01	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_345_exc_2_timeOut_10_w_0.1	45.7400000002	171.959999999	47	42	770	691	79	231	727	150	541	0.651624804882	0.826990516355	True
exc_path_345_exc_3_timeOut_10_w_0.1	41.7300000004	167.07	42	38	691	672	79	231	728	136	536	0.699772985244	0.889268361873	True
exc_path_345_exc_4_timeOut_10_w_0.1	37.4500000002	163.05	38	35	672	661	79	231	729	124	537	0.732444318343	0.911157731209	True
exc_path_345_exc_5_timeOut_10_w_0.1	34.4899999993	160.22	35	34	661	661	79	231	730	126	535	0.742269503546	0.963634876034	True
exc_path_346_exc_0_timeOut_10_w_0.1	72.3499999996	198.6	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_346_exc_1_timeOut_10_w_0.1	64.8199999994	190.259999999	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_346_exc_2_timeOut_10_w_0.1	46.2600000007	172.010000001	47	42	770	691	79	231	727	150	541	0.651624804882	0.826990516355	True
exc_path_346_exc_3_timeOut_10_w_0.1	42.6100000003	168.660000001	42	36	691	652	79	231	728	137	515	0.72360953462	0.865642752208	True
exc_path_346_exc_4_timeOut_10_w_0.1	36.1900000013	162.470000002	36	35	652	670	79	231	729	139	531	0.731167541495	0.9268640405	True
exc_path_346_exc_5_timeOut_10_w_0.1	35.7700000014	162.710000001	35	35	670	744	79	231	730	131	613	0.720709219858	0.90977438123	True
exc_path_347_exc_0_timeOut_10_w_0.1	71.9000000004	198.180000001	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_347_exc_1_timeOut_10_w_0.1	66.7500000009	193.390000001	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_347_exc_2_timeOut_10_w_0.1	46.54	172.67	47	42	770	691	79	231	727	150	541	0.651624804882	0.826990516355	True
exc_path_347_exc_3_timeOut_10_w_0.1	41.290000001	167.19	42	36	691	652	79	231	728	137	515	0.72360953462	0.865642752208	True
exc_path_347_exc_4_timeOut_10_w_0.1	36.4100000001	161.060000001	36	35	652	667	79	231	729	129	538	0.731593133778	0.905289611898	True
exc_path_347_exc_5_timeOut_10_w_0.1	34.4600000009	159.53	35	36	667	715	79	231	730	130	585	0.71475177305	0.941077489679	True
exc_path_348_exc_0_timeOut_10_w_0.1	71.4900000002	196.93	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_348_exc_1_timeOut_10_w_0.1	64.29	190.71	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_348_exc_2_timeOut_10_w_0.1	51.9100000001	177.81	54	45	872	710	79	231	727	168	542	0.611891585072	0.770825656658	True
exc_path_348_exc_3_timeOut_10_w_0.1	44.6599999992	170.73	45	40	710	719	79	231	728	163	556	0.670970488082	0.904519062059	True
exc_path_348_exc_4_timeOut_10_w_0.1	39.4400000004	164.939999999	40	40	719	735	79	231	729	167	568	0.668747340048	0.969049928639	True
exc_path_348_exc_5_timeOut_10_w_0.1	39.7600000007	165.280000001	40	36	735	747	79	231	730	150	597	0.710212765957	0.84992254993	True
exc_path_349_exc_0_timeOut_10_w_0.1	71.0200000005	196.69	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_349_exc_1_timeOut_10_w_0.1	64.5800000001	190.46	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_349_exc_2_timeOut_10_w_0.1	46.9099999992	174.75	47	39	770	629	79	231	727	138	491	0.694905633603	0.75456258285	True
exc_path_349_exc_3_timeOut_10_w_0.1	38.9900000002	166.45	39	38	629	630	79	231	728	137	493	0.705732122588	0.923759100833	True
exc_path_349_exc_4_timeOut_10_w_0.1	39.1999999993	166.619999999	38	34	630	712	79	231	729	132	580	0.734997872039	0.83012547747	True
exc_path_349_exc_5_timeOut_10_w_0.1	34.9400000013	162.410000001	34	33	712	795	79	231	730	127	668	0.732765957447	0.906062266615	True
exc_path_350_exc_0_timeOut_10_w_0.1	71.9799999995	200.789999999	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_350_exc_1_timeOut_10_w_0.1	66.4100000001	193.69	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_350_exc_2_timeOut_10_w_0.1	47.1799999997	176.16	47	39	770	629	79	231	727	138	491	0.694905633603	0.75456258285	True
exc_path_350_exc_3_timeOut_10_w_0.1	39.8599999994	168.970000001	39	35	629	598	79	231	728	137	461	0.741345062429	0.872763738988	True
exc_path_350_exc_4_timeOut_10_w_0.1	36.0300000003	165.02	35	34	598	656	79	231	729	134	522	0.742942261314	0.916512665	True
exc_path_350_exc_5_timeOut_10_w_0.1	34.3999999994	163.509999999	34	33	656	659	79	231	730	127	532	0.752056737589	0.952068545757	True
exc_path_351_exc_0_timeOut_10_w_0.1	73.8099999996	203.819999999	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_351_exc_1_timeOut_10_w_0.1	67.8200000012	197.350000001	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_351_exc_2_timeOut_10_w_0.1	54.9500000002	185.2	54	45	872	710	79	231	727	168	542	0.611891585072	0.770825656658	True
exc_path_351_exc_3_timeOut_10_w_0.1	45.7199999997	175.0	45	43	710	715	79	231	728	171	544	0.636208853575	0.954935451846	True
exc_path_351_exc_4_timeOut_10_w_0.1	44.4000000013	172.480000001	43	43	715	765	79	231	729	176	589	0.629167257767	0.928613234758	True
exc_path_351_exc_5_timeOut_10_w_0.1	42.6400000006	169.79	43	41	765	761	79	231	730	176	585	0.653617021277	0.939083669682	True
exc_path_352_exc_0_timeOut_10_w_0.1	72.3399999999	199.560000001	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_352_exc_1_timeOut_10_w_0.1	64.4800000004	193.08	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_352_exc_2_timeOut_10_w_0.1	54.1000000006	180.430000001	54	45	872	710	79	231	727	168	542	0.611891585072	0.770825656658	True
exc_path_352_exc_3_timeOut_10_w_0.1	45.1500000004	171.82	45	42	710	689	79	231	728	165	524	0.65195800227	0.887542957465	True
exc_path_352_exc_4_timeOut_10_w_0.1	41.6999999993	168.15	42	35	689	623	79	231	729	147	476	0.737835153923	0.796915618425	True
exc_path_352_exc_5_timeOut_10_w_0.1	35.080000001	161.08	35	35	623	654	79	231	730	150	504	0.733475177305	0.957123861212	True
exc_path_353_exc_0_timeOut_10_w_0.1	72.5200000005	199.689999999	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_353_exc_1_timeOut_10_w_0.1	65.1099999994	191.69	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_353_exc_2_timeOut_10_w_0.1	53.7700000005	179.62	54	45	872	710	79	231	727	168	542	0.611891585072	0.770825656658	True
exc_path_353_exc_3_timeOut_10_w_0.1	44.6599999992	170.5	45	42	710	689	79	231	728	165	524	0.65195800227	0.887542957465	True
exc_path_353_exc_4_timeOut_10_w_0.1	41.5699999994	168.819999999	42	42	689	718	79	231	729	167	551	0.647893318201	0.940420670836	True
exc_path_353_exc_5_timeOut_10_w_0.1	41.3500000006	167.410000001	42	41	718	739	79	231	730	168	571	0.656737588652	0.930834934726	True
exc_path_354_exc_0_timeOut_10_w_0.1	71.7400000002	197.75	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_354_exc_1_timeOut_10_w_0.1	65.9800000004	194.55	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_354_exc_2_timeOut_10_w_0.1	47.8500000015	173.600000001	47	39	770	695	79	231	727	137	558	0.685539946076	0.737863774035	True
exc_path_354_exc_3_timeOut_10_w_0.1	38.6899999995	164.510000001	39	34	695	666	79	231	728	126	540	0.741486946652	0.862650238652	True
exc_path_354_exc_4_timeOut_10_w_0.1	34.1299999999	159.749999999	34	32	666	780	79	231	729	124	656	0.744077174067	0.824998164136	True
exc_path_354_exc_5_timeOut_10_w_0.1	31.9800000004	157.779999999	32	31	780	802	79	231	730	126	676	0.749929078014	0.951400367318	True
exc_path_355_exc_0_timeOut_10_w_0.1	72.8999999994	200.04	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_355_exc_1_timeOut_10_w_0.1	66.0	192.98	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_355_exc_2_timeOut_10_w_0.1	46.3899999997	172.13	47	39	770	695	79	231	727	137	558	0.685539946076	0.737863774035	True
exc_path_355_exc_3_timeOut_10_w_0.1	38.3500000006	164.08	39	34	695	666	79	231	728	126	540	0.741486946652	0.862650238652	True
exc_path_355_exc_4_timeOut_10_w_0.1	33.2599999998	159.98	34	32	666	654	79	231	729	129	525	0.761952049936	0.77885804261	True
exc_path_355_exc_5_timeOut_10_w_0.1	31.7599999998	157.63	32	30	654	717	79	231	730	128	589	0.770638297872	0.924795897948	True
exc_path_356_exc_0_timeOut_10_w_0.1	70.1499999994	194.609999999	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_356_exc_1_timeOut_10_w_0.1	63.5899999999	188.36	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_356_exc_2_timeOut_10_w_0.1	45.6300000008	170.3	47	39	770	695	79	231	727	137	558	0.685539946076	0.737863774035	True
exc_path_356_exc_3_timeOut_10_w_0.1	38.25	166.369999999	39	38	695	718	79	231	728	138	580	0.69324631101	0.942305589211	True
exc_path_356_exc_4_timeOut_10_w_0.1	37.9800000004	162.619999999	38	37	718	802	79	231	729	137	665	0.692013051497	0.861588707919	True
exc_path_356_exc_5_timeOut_10_w_0.1	37.4099999992	162.149999999	37	35	802	793	79	231	730	137	656	0.713758865248	0.787023109567	True
exc_path_357_exc_0_timeOut_10_w_0.1	70.4099999992	195.05	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_357_exc_1_timeOut_10_w_0.1	63.5299999993	188.13	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_357_exc_2_timeOut_10_w_0.1	44.9800000004	168.19	47	39	770	695	79	231	727	137	558	0.685539946076	0.737863774035	True
exc_path_357_exc_3_timeOut_10_w_0.1	37.04	160.77	39	39	695	714	79	231	728	139	575	0.68288876277	0.96202730479	True
exc_path_357_exc_4_timeOut_10_w_0.1	37.7199999997	161.52	39	33	714	648	79	231	729	135	513	0.753582068378	0.778212960958	True
exc_path_357_exc_5_timeOut_10_w_0.1	32.9299999997	156.71	33	32	648	654	79	231	730	138	516	0.761985815603	0.952028295062	True
exc_path_358_exc_0_timeOut_10_w_0.1	70.7399999993	195.379999999	73	66	1848	1090	79	231	725	209	881	0.226969481902	0.693457539696	True
exc_path_358_exc_1_timeOut_10_w_0.1	64.5999999996	189.42	66	47	1090	770	79	231	726	157	613	0.577206925915	0.700233426555	True
exc_path_358_exc_2_timeOut_10_w_0.1	46.8700000001	170.82	47	39	770	695	79	231	727	137	558	0.685539946076	0.737863774035	True
exc_path_358_exc_3_timeOut_10_w_0.1	38.4900000002	162.47	39	38	695	717	79	231	728	143	574	0.693388195233	0.94121593276	True
exc_path_358_exc_4_timeOut_10_w_0.1	36.8899999997	159.86	38	35	717	644	79	231	729	136	508	0.734856007944	0.762113976723	True
exc_path_358_exc_5_timeOut_10_w_0.1	34.2399999993	157.66	35	35	644	673	79	231	730	137	536	0.730780141844	0.973450735068	True
exc_path_359_exc_0_timeOut_10_w_0.1	70.4600000009	194.96	73	66	1848	1149	79	231	725	219	930	0.218594748048	0.701043402248	True
exc_path_359_exc_1_timeOut_10_w_0.1	63.3399999999	188.13	66	54	1149	872	79	231	726	176	696	0.462390008515	0.704394449646	True
exc_path_359_exc_2_timeOut_10_w_0.1	52.0300000003	176.21	54	45	872	702	79	231	727	159	543	0.613026819923	0.755718259201	True
exc_path_359_exc_3_timeOut_10_w_0.1	43.7300000004	168.510000001	45	43	702	722	79	231	728	157	565	0.635215664018	0.923274369534	True
exc_path_359_exc_4_timeOut_10_w_0.1	43.2999999998	167.88	43	41	722	742	79	231	729	151	591	0.656263299759	0.900759893841	True
exc_path_359_exc_5_timeOut_10_w_0.1	39.75	164.1	41	39	742	760	79	231	730	145	615	0.676453900709	0.907899830555	True
exc_path_360_exc_0_timeOut_10_w_0.1	70.330000001	194.63	73	59	1848	1138	79	231	725	230	908	0.344357700497	0.692478296637	True
exc_path_360_exc_1_timeOut_10_w_0.1	56.8199999994	180.98	59	48	1138	864	79	231	726	171	693	0.55038319614	0.67004585632	True
exc_path_360_exc_2_timeOut_10_w_0.1	48.7200000007	173.180000001	48	39	864	729	79	231	727	147	582	0.680715197957	0.690884590385	True
exc_path_360_exc_3_timeOut_10_w_0.1	38.4000000004	162.42	39	35	729	704	79	231	728	144	560	0.726305334847	0.854540425878	True
exc_path_360_exc_4_timeOut_10_w_0.1	34.290000001	158.19	35	33	704	745	79	231	729	135	610	0.739821251241	0.9093644952	True
exc_path_360_exc_5_timeOut_10_w_0.1	32.2600000007	156.74	33	31	745	758	79	231	730	133	625	0.756170212766	0.871237073973	True
exc_path_361_exc_0_timeOut_10_w_0.1	71.5700000012	196.07	73	59	1848	1138	79	231	725	230	908	0.344357700497	0.692478296637	True
exc_path_361_exc_1_timeOut_10_w_0.1	57.3399999999	181.78	59	48	1138	864	79	231	726	171	693	0.55038319614	0.67004585632	True
